x1,x2,t,y
12.25,-6.25,33.0,39.23893958147434
12.25,-5.75,33.0,50.79794105371942
12.25,-5.25,33.0,41.69137330531649
12.25,-4.75,33.0,81.64871966613428
12.25,-4.25,33.0,31.286234101505556
12.25,-3.75,33.0,3.0964177983451844
12.75,-12.75,33.0,1e-06
12.75,-12.25,33.0,1e-06
12.75,-11.75,33.0,1e-06
12.75,-10.25,33.0,1e-06
12.75,-9.75,33.0,1e-06
12.75,-9.25,33.0,1e-06
12.75,-8.25,33.0,32.37164061906329
12.75,-7.75,33.0,52.7537847125476
12.75,-7.25,33.0,60.666852419429745
12.75,-6.75,33.0,65.9422308906845
12.75,-6.25,33.0,59.82279186402897
12.75,-5.75,33.0,63.00019289710011
12.75,-5.25,33.0,60.26105407548707
12.75,-4.75,33.0,14.83700195040401
12.75,-4.25,33.0,1e-06
12.75,-3.75,33.0,1e-06
12.75,-3.25,33.0,1e-06
13.25,-14.25,33.0,1e-06
13.25,-12.25,33.0,1e-06
13.25,-11.75,33.0,1e-06
13.25,-10.75,33.0,1e-06
13.25,-10.25,33.0,1e-06
13.25,-9.75,33.0,8.349394048280141
13.25,-9.25,33.0,23.68713703200296
13.25,-8.75,33.0,47.478406241292824
13.25,-8.25,33.0,55.73552037021332
13.25,-7.75,33.0,65.28280858177764
13.25,-7.25,33.0,74.06631373641682
13.25,-6.75,33.0,51.27667874059626
13.25,-6.25,33.0,59.82279186402897
13.25,-5.75,33.0,74.18500975202005
13.25,-3.75,33.0,1e-06
13.75,-14.75,33.0,1e-06
13.75,-14.25,33.0,1e-06
13.75,-13.75,33.0,1e-06
13.75,-11.75,33.0,1e-06
13.75,-11.25,33.0,1e-06
13.75,-10.75,33.0,1e-06
13.75,-10.25,33.0,19.696082359831085
13.75,-9.75,33.0,19.696082359831085
13.75,-9.25,33.0,19.717657949548713
13.75,-8.75,33.0,33.62961230337406
13.75,-8.25,33.0,45.320296866688615
13.75,-7.75,33.0,61.50611717622026
13.75,-7.25,33.0,68.25020897185844
13.75,-6.75,33.0,56.38060741153524
13.75,-6.25,33.0,78.00023882498107
13.75,-5.75,33.0,21.36528280858177
13.75,-5.25,33.0,1e-06
13.75,-3.25,33.0,1e-06
14.25,-14.75,33.0,1e-06
14.25,-14.25,33.0,1e-06
14.25,-13.75,33.0,1e-06
14.25,-11.75,33.0,1e-06
14.25,-11.25,33.0,1e-06
14.25,-10.75,33.0,14.93099671412924
14.25,-10.25,33.0,35.45294824769595
14.25,-9.75,33.0,33.59474260679079
14.25,-9.25,33.0,39.39216471966217
14.25,-8.75,33.0,43.378847489007164
14.25,-8.25,33.0,55.2699864080069
14.25,-7.75,33.0,50.869720972813745
14.25,-7.25,33.0,50.869720972813745
14.25,-6.75,33.0,77.69193748575191
14.25,-6.25,33.0,21.36528280858177
14.25,-5.75,33.0,7.496590459151499
14.25,-5.25,33.0,1e-06
14.25,-4.75,33.0,1e-06
14.75,-14.25,33.0,1e-06
14.75,-13.25,33.0,1e-06
14.75,-12.25,33.0,288.09844971267023
14.75,-11.75,33.0,304.3998890647176
14.75,-11.25,33.0,19.696082359831085
14.75,-10.75,33.0,27.57451530376352
14.75,-10.25,33.0,37.3274917853231
14.75,-9.75,33.0,35.4684724689165
14.75,-9.25,33.0,42.562166962699806
14.75,-8.25,33.0,41.7469702414007
14.75,-7.75,33.0,54.33406916850625
14.75,-7.25,33.0,37.703440250438426
14.75,-6.75,33.0,37.703440250438426
14.75,-6.25,33.0,5.086972097281375
14.75,-5.75,33.0,1e-06
14.75,-5.25,33.0,1e-06
14.75,-4.75,33.0,1e-06
14.75,-4.25,33.0,1e-06
15.25,-13.25,33.0,1e-06
15.25,-12.75,33.0,1e-06
15.25,-12.25,33.0,1058.5776668746098
15.25,-11.75,33.0,1242.6187252230939
15.25,-11.25,33.0,35.45294824769595
15.25,-10.75,33.0,37.3274917853231
15.25,-9.75,33.0,52.25848849945234
15.25,-9.25,33.0,43.92158936195523
15.25,-8.75,33.0,55.99123767798465
15.25,-8.25,33.0,48.721147847785396
15.25,-7.75,33.0,48.8413299517076
15.25,-6.75,33.0,5.934800780161605
15.25,-6.25,33.0,1e-06
15.25,-5.75,33.0,1e-06
15.25,-5.25,33.0,1e-06
15.75,-13.25,33.0,1e-06
15.75,-12.75,33.0,13.287585776668744
15.75,-12.25,33.0,12.509584482111684
15.75,-11.75,33.0,29.86199342825848
15.75,-11.25,33.0,52.25848849945234
15.75,-10.75,33.0,48.52573932092003
15.75,-10.25,33.0,63.45673603504927
15.75,-9.75,33.0,74.48379218472466
15.75,-9.25,33.0,35.45294824769595
15.75,-8.75,33.0,83.39722988074456
15.75,-8.25,33.0,35.43356207111665
15.75,-7.75,33.0,17.745892154593847
15.75,-6.75,33.0,1e-06
15.75,-5.75,33.0,1e-06
16.25,-13.25,33.0,4.722925405125741
16.25,-12.75,33.0,4.169861494037228
16.25,-12.25,33.0,12.509584482111684
16.25,-11.75,33.0,58.378060916521186
16.25,-11.25,33.0,29.86199342825848
16.25,-10.75,33.0,70.9222343921139
16.25,-10.25,33.0,42.562166962699806
16.25,-9.75,33.0,48.52573932092003
16.25,-9.25,33.0,102.41962827112164
16.25,-8.75,33.0,44.29195258889581
16.75,-15.25,33.0,1e-06
16.75,-13.25,33.0,4.429195258889581
16.75,-12.75,33.0,35.43356207111665
16.75,-12.25,33.0,22.39649507119386
16.75,-11.75,33.0,39.015319715808154
16.75,-11.25,33.0,62.547922410558414
16.75,-10.75,33.0,52.25848849945234
16.75,-10.25,33.0,63.45673603504927
16.75,-9.75,33.0,74.6549835706462
16.75,-9.25,33.0,29.189030458260593
16.75,-8.75,33.0,1e-06
17.25,-15.75,33.0,1e-06
17.25,-15.25,33.0,1e-06
17.25,-14.75,33.0,1e-06
17.25,-14.25,33.0,1e-06
17.25,-13.75,33.0,4.169861494037228
17.25,-13.25,33.0,26.575171553337487
17.25,-12.75,33.0,16.679445976148912
17.25,-12.25,33.0,35.45294824769595
17.25,-11.75,33.0,33.59474260679079
17.25,-11.25,33.0,49.65586145648311
17.25,-10.75,33.0,54.20819942248396
17.25,-10.25,33.0,51.20981413556082
17.25,-9.75,33.0,70.88764539863287
17.25,-9.25,33.0,15.175143479121314
17.25,-8.75,33.0,1e-06
17.75,-14.75,33.0,1e-06
17.75,-14.25,33.0,1e-06
17.75,-13.75,33.0,9.445850810251482
17.75,-13.25,33.0,33.358891952297824
17.75,-12.75,33.0,25.01916896422337
17.75,-12.25,33.0,33.358891952297824
17.75,-11.75,33.0,48.721147847785396
17.75,-11.25,33.0,53.150343106674974
17.75,-10.75,33.0,62.00873362445414
17.75,-9.75,33.0,19.284259235973146
17.75,-9.25,33.0,8.815008966754036
17.75,-8.75,33.0,1e-06
18.25,-16.75,33.0,1e-06
18.25,-16.25,33.0,1e-06
18.25,-14.75,33.0,1e-06
18.25,-14.25,33.0,4.729129662522202
18.25,-13.75,33.0,28.337552430754446
18.25,-13.25,33.0,53.019878997407076
18.25,-12.75,33.0,39.86275733000623
18.25,-12.25,33.0,31.00436681222707
18.25,-11.75,33.0,31.00436681222707
18.25,-11.25,33.0,51.95217945638315
18.25,-10.75,33.0,70.81733623589946
18.25,-10.25,33.0,5.895921756781695
18.25,-9.75,33.0,1e-06
18.25,-9.25,33.0,1e-06
18.25,-8.75,33.0,1e-06
18.25,-8.25,33.0,1e-06
18.75,-16.75,33.0,1e-06
18.75,-16.25,33.0,1e-06
18.75,-15.75,33.0,1e-06
18.75,-14.75,33.0,5.453381694047366
18.75,-13.75,33.0,39.86275733000623
18.75,-13.25,33.0,39.86275733000623
18.75,-12.75,33.0,57.438202247191
18.75,-12.25,33.0,57.57953836556455
18.75,-11.75,33.0,22.145976294447905
18.75,-11.25,33.0,39.86275733000623
18.75,-10.75,33.0,20.233524638828417
18.75,-9.25,33.0,1e-06
18.75,-8.75,33.0,1e-06
18.75,-8.25,33.0,1e-06
19.25,-15.75,33.0,1e-06
19.25,-15.25,33.0,1e-06
19.25,-14.75,33.0,1e-06
19.25,-14.25,33.0,40.467049277656834
19.25,-13.75,33.0,39.86275733000623
19.25,-13.25,33.0,44.29195258889581
19.25,-12.75,33.0,44.237525744647705
19.25,-12.25,33.0,39.86275733000623
19.25,-11.75,33.0,57.721571761108976
19.25,-11.25,33.0,39.96108814230622
19.25,-10.75,33.0,1e-06
19.75,-15.75,33.0,1e-06
19.75,-15.25,33.0,1e-06
19.75,-14.75,33.0,17.687765270345086
19.75,-14.25,33.0,54.45133252380648
19.75,-13.75,33.0,23.614627025628707
19.75,-13.25,33.0,56.67510486150889
19.75,-12.25,33.0,56.67510486150889
19.75,-11.75,33.0,65.8514833825482
19.75,-11.25,33.0,15.239382316115824
20.25,-15.75,33.0,1e-06
20.25,-15.25,33.0,1e-06
20.25,-14.75,33.0,53.06329581103525
20.25,-14.25,33.0,35.37553054069017
20.25,-13.75,33.0,29.479608783908475
20.25,-13.25,33.0,65.34159902856777
20.25,-12.75,33.0,64.85513932459864
20.25,-12.25,33.0,88.58390517779165
20.25,-11.75,33.0,51.60899522980239
20.25,-11.25,33.0,71.21760936193927
20.75,-18.25,33.0,1e-06
20.75,-17.75,33.0,1e-06
20.75,-15.75,33.0,1e-06
20.75,-14.25,33.0,29.479608783908475
20.75,-13.75,33.0,53.06329581103525
20.75,-13.25,33.0,53.06329581103525
20.75,-12.75,33.0,76.64698283816203
20.75,-12.25,33.0,64.28086411991048
20.75,-11.75,33.0,238.69160293783602
20.75,-11.25,33.0,1901.5101699637787
21.25,-18.25,33.0,1e-06
21.25,-17.75,33.0,1e-06
21.25,-17.25,33.0,1e-06
21.25,-16.75,33.0,1e-06
21.25,-16.25,33.0,1e-06
21.25,-15.75,33.0,23.532300138100357
21.25,-15.25,33.0,7.065848399402888
21.25,-14.75,33.0,38.56851847194629
21.25,-14.25,33.0,51.42469129592838
21.25,-13.75,33.0,25.71234564796419
21.25,-12.75,33.0,47.16737405425356
21.25,-12.25,33.0,11.79184351356339
21.25,-11.75,33.0,1e-06
21.25,-11.25,33.0,185.16578434104213
21.25,-10.75,33.0,28.487043744775704
21.75,-18.75,33.0,1e-06
21.75,-18.25,33.0,1e-06
21.75,-17.75,33.0,1e-06
21.75,-17.25,33.0,1e-06
21.75,-16.75,33.0,1e-06
21.75,-16.25,33.0,1e-06
21.75,-15.75,33.0,28.26339359761155
21.75,-15.25,33.0,21.197545198208662
21.75,-14.75,33.0,31.37640018413381
21.75,-14.25,33.0,32.14043205995524
21.75,-13.75,33.0,38.56851847194629
21.75,-13.25,33.0,105.9877259910433
21.75,-12.25,33.0,1e-06
21.75,-11.75,33.0,1e-06
21.75,-11.25,33.0,1e-06
21.75,-10.75,33.0,1e-06
22.25,-18.75,33.0,1e-06
22.25,-18.25,33.0,1e-06
22.25,-17.75,33.0,1e-06
22.25,-16.75,33.0,11.715097625813549
22.25,-16.25,33.0,1e-06
22.25,-15.75,33.0,26.44502690026211
22.25,-15.25,33.0,35.329241997014435
22.25,-14.75,33.0,42.395090396417324
22.25,-14.25,33.0,21.197545198208662
22.25,-13.75,33.0,54.90870032223417
22.25,-13.25,33.0,31.37640018413381
22.25,-12.75,33.0,1e-06
22.25,-11.75,33.0,1e-06
22.25,-11.25,33.0,1e-06
22.25,-10.75,33.0,1e-06
22.75,-17.75,33.0,1e-06
22.75,-17.25,33.0,1e-06
22.75,-16.75,33.0,1e-06
22.75,-16.25,33.0,11.715097625813549
22.75,-15.75,33.0,40.24087849805172
22.75,-15.25,33.0,20.12043924902586
22.75,-14.75,33.0,35.329241997014435
22.75,-14.25,33.0,35.329241997014435
22.75,-13.75,33.0,78.44100046033452
22.75,-13.25,33.0,1e-06
22.75,-11.25,33.0,1e-06
23.25,-18.75,33.0,1e-06
23.25,-18.25,33.0,1e-06
23.25,-17.75,33.0,1e-06
23.25,-17.25,33.0,1e-06
23.25,-16.75,33.0,17.45901639344262
23.25,-16.25,33.0,1e-06
23.25,-15.75,33.0,58.57548812906775
23.25,-15.25,33.0,30.18065887353879
23.25,-14.75,33.0,20.12043924902586
23.25,-14.25,33.0,30.18065887353879
23.25,-13.75,33.0,40.24087849805172
23.75,-18.75,33.0,1e-06
23.75,-18.25,33.0,1e-06
23.75,-17.75,33.0,1e-06
23.75,-17.25,33.0,1e-06
23.75,-16.75,33.0,17.45901639344262
23.75,-16.25,33.0,1e-06
23.75,-15.75,33.0,17.45901639344262
23.75,-15.25,33.0,42.06484173569587
23.75,-14.75,33.0,42.06484173569587
23.75,-13.75,33.0,17.45901639344262
24.25,-19.75,33.0,1e-06
24.25,-18.75,33.0,1e-06
24.25,-18.25,33.0,1e-06
24.25,-17.75,33.0,1e-06
24.25,-17.25,33.0,1e-06
24.25,-16.75,33.0,1e-06
24.25,-16.25,33.0,34.91803278688524
24.25,-15.75,33.0,52.377049180327866
24.25,-15.25,33.0,87.29508196721311
24.25,-14.75,33.0,34.91803278688524
24.25,-14.25,33.0,34.91803278688524
24.25,-13.75,33.0,1e-06
24.75,-19.75,33.0,1e-06
24.75,-19.25,33.0,1e-06
24.75,-18.75,33.0,1e-06
24.75,-18.25,33.0,1e-06
24.75,-17.75,33.0,1e-06
24.75,-17.25,33.0,23.583687027126775
24.75,-16.75,33.0,1e-06
24.75,-16.25,33.0,52.890053800524214
24.75,-15.75,33.0,52.890053800524214
24.75,-15.25,33.0,35.26003586701614
24.75,-14.25,33.0,17.63001793350807
24.75,-13.75,33.0,1e-06
24.75,-13.25,33.0,1e-06
25.25,-19.75,33.0,1e-06
25.25,-19.25,33.0,1e-06
25.25,-18.75,33.0,1e-06
25.25,-17.75,33.0,1e-06
25.25,-17.25,33.0,1e-06
25.25,-16.25,33.0,23.583687027126775
25.25,-15.75,33.0,117.91843513563387
25.25,-15.25,33.0,23.583687027126775
25.25,-14.75,33.0,23.583687027126775
25.25,-14.25,33.0,47.16737405425355
25.25,-13.75,33.0,1e-06
25.25,-12.75,33.0,1e-06
25.75,-19.75,33.0,1e-06
25.75,-19.25,33.0,1e-06
25.75,-18.75,33.0,1e-06
25.75,-18.25,33.0,1e-06
25.75,-17.75,33.0,1e-06
25.75,-17.25,33.0,1e-06
25.75,-16.75,33.0,71.21760936193925
25.75,-16.25,33.0,71.21760936193925
25.75,-15.75,33.0,1e-06
25.75,-15.25,33.0,23.739203120646415
25.75,-14.75,33.0,47.47840624129283
25.75,-14.25,33.0,1e-06
25.75,-13.25,33.0,1e-06
26.25,-19.75,33.0,1e-06
26.25,-18.75,33.0,1e-06
26.25,-18.25,33.0,1e-06
26.25,-17.75,33.0,35.60880468096963
26.25,-17.25,33.0,1e-06
26.25,-16.75,33.0,35.60880468096963
26.25,-16.25,33.0,35.60880468096963
26.25,-15.25,33.0,71.21760936193925
26.25,-14.75,33.0,498.5232655335748
26.25,-14.25,33.0,2243.3546949010865
26.75,-19.25,33.0,1e-06
26.75,-18.75,33.0,1e-06
26.75,-17.75,33.0,1e-06
26.75,-17.25,33.0,71.21760936193925
26.75,-16.25,33.0,35.60880468096963
26.75,-15.75,33.0,35.60880468096963
26.75,-15.25,33.0,35.60880468096963
26.75,-14.75,33.0,819.0025076623015
26.75,-14.25,33.0,676.567288938423
27.25,-18.75,33.0,1e-06
27.25,-18.25,33.0,1e-06
27.25,-17.25,33.0,1e-06
27.25,-16.75,33.0,71.21760936193925
27.25,-16.25,33.0,1e-06
27.25,-15.75,33.0,1e-06
27.25,-15.25,33.0,35.60880468096963
27.75,-18.25,33.0,1e-06
27.75,-17.25,33.0,142.4352187238785
27.75,-16.75,33.0,71.21760936193925
27.75,-16.25,33.0,71.21760936193925
27.75,-15.75,33.0,1e-06
27.75,-15.25,33.0,1e-06
27.75,-14.75,33.0,1e-06
3.75,-0.75,34.0,1139.481749791028
3.75,-0.25,34.0,1e-06
3.75,0.25,34.0,1e-06
4.25,-1.75,34.0,1e-06
4.25,-1.25,34.0,85.46113123432711
4.25,-0.75,34.0,106.82641404290888
4.25,0.25,34.0,1e-06
4.25,0.75,34.0,1e-06
4.75,-2.75,34.0,1e-06
4.75,-2.25,34.0,1e-06
4.75,-1.75,34.0,1e-06
4.75,-1.25,34.0,11.86960156032321
4.75,-0.75,34.0,14.243521872387852
4.75,-0.25,34.0,56.97408748955141
4.75,0.25,34.0,17.804402340484813
4.75,0.75,34.0,23.739203120646415
4.75,1.25,34.0,71.21760936193925
5.25,-3.25,34.0,1e-06
5.25,-2.75,34.0,1e-06
5.25,-2.25,34.0,1e-06
5.25,-1.75,34.0,15.82613541376428
5.25,-1.25,34.0,20.347888389125504
5.25,-0.75,34.0,30.52183258368826
5.25,-0.25,34.0,23.73920312064642
5.25,0.25,34.0,14.243521872387852
5.25,0.75,34.0,17.804402340484813
5.25,1.25,34.0,1e-06
5.25,1.75,34.0,71.21760936193925
5.75,-2.75,34.0,1e-06
5.75,-1.75,34.0,7.121760936193928
5.75,-1.25,34.0,7.91306770688214
5.75,-0.75,34.0,17.804402340484817
5.75,-0.25,34.0,10.173944194562752
5.75,0.25,34.0,35.60880468096963
5.75,0.75,34.0,1e-06
5.75,1.25,34.0,23.739203120646415
5.75,1.75,34.0,1e-06
6.25,-4.25,34.0,1e-06
6.25,-3.75,34.0,1e-06
6.25,-2.75,34.0,1e-06
6.25,-2.25,34.0,11.86960156032321
6.25,-1.75,34.0,6.474328123812661
6.25,-1.25,34.0,49.85232655335749
6.25,-0.75,34.0,7.121760936193928
6.25,-0.25,34.0,8.902201170242408
6.25,0.25,34.0,1e-06
6.25,0.75,34.0,14.243521872387852
6.25,1.25,34.0,1e-06
6.25,1.75,34.0,1e-06
6.75,-6.75,34.0,1e-06
6.75,-6.25,34.0,1e-06
6.75,-5.75,34.0,1e-06
6.75,-5.25,34.0,1e-06
6.75,-4.75,34.0,1e-06
6.75,-4.25,34.0,1e-06
6.75,-3.75,34.0,1e-06
6.75,-3.25,34.0,1e-06
6.75,-2.75,34.0,1e-06
6.75,-2.25,34.0,14.24352187238785
6.75,-1.75,34.0,23.73920312064642
6.75,-1.25,34.0,17.804402340484813
6.75,-0.75,34.0,21.36528280858178
6.75,-0.25,34.0,1e-06
6.75,0.25,34.0,10.173944194562752
6.75,0.75,34.0,11.86960156032321
6.75,1.25,34.0,17.804402340484813
6.75,1.75,34.0,1e-06
7.25,-6.75,34.0,1e-06
7.25,-6.25,34.0,1e-06
7.25,-5.75,34.0,1e-06
7.25,-5.25,34.0,1e-06
7.25,-4.75,34.0,1e-06
7.25,-4.25,34.0,1e-06
7.25,-3.75,34.0,1e-06
7.25,-3.25,34.0,9.685364590569778
7.25,-2.75,34.0,19.782669267205346
7.25,-2.25,34.0,14.24352187238785
7.25,-1.75,34.0,33.23488436890498
7.25,-1.25,34.0,17.804402340484813
7.25,-0.75,34.0,1e-06
7.25,-0.25,34.0,7.121760936193928
7.25,0.25,34.0,1e-06
7.25,0.75,34.0,1e-06
7.25,1.25,34.0,1e-06
7.75,-6.75,34.0,1e-06
7.75,-6.25,34.0,1e-06
7.75,-5.75,34.0,1e-06
7.75,-5.25,34.0,1e-06
7.75,-4.75,34.0,1e-06
7.75,-4.25,34.0,2.732900659702546
7.75,-3.75,34.0,14.800403015668971
7.75,-3.25,34.0,11.840322412535176
7.75,-2.75,34.0,33.88123011664898
7.75,-2.25,34.0,33.51416911150082
7.75,-1.75,34.0,14.24352187238785
7.75,-1.25,34.0,5.086972097281375
7.75,-0.75,34.0,11.86960156032321
7.75,-0.25,34.0,1e-06
7.75,0.25,34.0,7.91306770688214
7.75,0.75,34.0,10.173944194562752
7.75,1.25,34.0,17.804402340484813
7.75,1.75,34.0,1e-06
8.25,-7.75,34.0,1e-06
8.25,-7.25,34.0,1e-06
8.25,-6.75,34.0,1e-06
8.25,-6.25,34.0,1e-06
8.25,-5.75,34.0,1e-06
8.25,-5.25,34.0,1e-06
8.25,-4.75,34.0,2.221430371715873
8.25,-4.25,34.0,4.738466672228248
8.25,-3.75,34.0,17.76674445161611
8.25,-3.25,34.0,28.4195779314639
8.25,-2.75,34.0,48.42682295284889
8.25,-2.25,34.0,39.56533853441069
8.25,-1.75,34.0,4.1892711389376025
8.25,-1.25,34.0,1e-06
8.25,-0.75,34.0,5.478277643226097
8.25,-0.25,34.0,7.121760936193928
8.25,0.25,34.0,31.65227082752856
8.25,0.75,34.0,10.173944194562752
8.25,1.25,34.0,35.60880468096963
8.25,1.75,34.0,71.21760936193925
8.75,-8.25,34.0,1e-06
8.75,-6.75,34.0,1e-06
8.75,-6.25,34.0,1e-06
8.75,-5.75,34.0,2.369233336114124
8.75,-5.25,34.0,4.738466672228248
8.75,-4.75,34.0,4.442860743431746
8.75,-4.25,34.0,22.21430371715873
8.75,-3.75,34.0,35.54288594745397
8.75,-3.25,34.0,29.409170230310473
8.75,-2.75,34.0,32.560886634471736
8.75,-2.25,34.0,7.9130677068821385
8.75,-1.75,34.0,4.1892711389376025
8.75,-1.25,34.0,4.747840624129283
8.75,-0.75,34.0,10.17394419456275
8.75,-0.25,34.0,28.48704374477571
8.75,0.25,34.0,7.91306770688214
8.75,0.75,34.0,1e-06
8.75,1.25,34.0,1e-06
9.25,-8.25,34.0,1e-06
9.25,-7.75,34.0,11.753345289005381
9.25,-7.25,34.0,1e-06
9.25,-6.75,34.0,2.8419577931463897
9.25,-6.25,34.0,1e-06
9.25,-5.75,34.0,4.901528371718412
9.25,-5.25,34.0,9.476933344456496
9.25,-4.75,34.0,13.328582230295238
9.25,-4.25,34.0,30.15929203539824
9.25,-3.75,34.0,19.3881163084703
9.25,-3.25,34.0,36.6872398449835
9.25,-2.75,34.0,28.95094526133696
9.25,-2.25,34.0,11.244885688727248
9.25,-1.75,34.0,19.782669267205346
9.25,-1.25,34.0,17.804402340484813
9.25,-0.75,34.0,15.260916291844127
9.25,-0.25,34.0,1e-06
9.25,0.25,34.0,7.91306770688214
9.25,0.75,34.0,1e-06
9.75,-6.75,34.0,1e-06
9.75,-6.25,34.0,2.450764185859206
9.75,-5.75,34.0,9.171809961245875
9.75,-5.25,34.0,19.3881163084703
9.75,-4.75,34.0,36.6872398449835
9.75,-4.25,34.0,28.87859483230635
9.75,-3.75,34.0,36.621997471555005
9.75,-3.25,34.0,28.00505689001265
9.75,-2.75,34.0,15.228638101385235
9.75,-2.25,34.0,16.95657365760458
9.75,-1.75,34.0,11.244885688727248
9.75,-1.25,34.0,8.902201170242407
9.75,-0.75,34.0,5.086972097281375
9.75,-0.25,34.0,1e-06
9.75,0.25,34.0,1e-06
9.75,0.75,34.0,1e-06
10.25,-7.25,34.0,1e-06
10.25,-6.75,34.0,2.369233336114124
10.25,-6.25,34.0,11.84616668057062
10.25,-5.75,34.0,17.771442973726984
10.25,-5.25,34.0,37.76431631916984
10.25,-4.75,34.0,38.7762326169406
10.25,-4.25,34.0,32.10133486436057
10.25,-3.75,34.0,35.54288594745397
10.25,-3.25,34.0,17.771442973726984
10.25,-2.75,34.0,26.319041146669964
10.25,-2.25,34.0,10.682641404290885
10.25,-1.75,34.0,7.9130677068821385
10.25,-1.25,34.0,9.495681248258567
10.25,-0.75,34.0,1e-06
10.25,-0.25,34.0,1e-06
10.25,0.25,34.0,1e-06
10.75,-6.75,34.0,6.878857470934407
10.75,-6.25,34.0,16.050667432180283
10.75,-5.75,34.0,38.98019233529497
10.75,-5.25,34.0,24.435734088874604
10.75,-4.75,34.0,42.20717706260159
10.75,-4.25,34.0,34.46776232616942
10.75,-3.75,34.0,34.310698602028886
10.75,-3.25,34.0,19.60611348687365
10.75,-2.75,34.0,17.775099098263752
10.75,-2.25,34.0,8.378542277875205
10.75,-1.75,34.0,1e-06
10.75,-1.25,34.0,1e-06
11.25,-12.25,34.0,1e-06
11.25,-11.75,34.0,1e-06
11.25,-7.25,34.0,3.0884485258579017
11.25,-6.75,34.0,18.953866688912992
11.25,-6.25,34.0,22.92952490311469
11.25,-5.75,34.0,30.800033369483614
11.25,-5.25,34.0,37.907733377825984
11.25,-4.75,34.0,48.15200229654085
11.25,-4.25,34.0,11.84616668057062
11.25,-3.75,34.0,22.056877672732853
11.25,-3.25,34.0,19.89370455202473
11.25,-2.75,34.0,3.3913147315209162
11.25,-2.25,34.0,1e-06
11.75,-12.25,34.0,1e-06
11.75,-11.75,34.0,1e-06
11.75,-8.25,34.0,1e-06
11.75,-7.75,34.0,1e-06
11.75,-7.25,34.0,7.895712344000988
11.75,-6.75,34.0,23.69233336114124
11.75,-6.25,34.0,34.39428735467203
11.75,-5.75,34.0,43.56609731591791
11.75,-5.25,34.0,37.907733377825984
11.75,-4.75,34.0,21.323100025027117
11.75,-4.25,34.0,30.45727620277047
11.75,-3.75,34.0,13.674884437596303
11.75,-3.25,34.0,6.474328123812659
11.75,-2.25,34.0,1e-06
12.25,-13.25,34.0,1e-06
12.25,-12.75,34.0,1e-06
12.25,-12.25,34.0,1e-06
12.25,-11.75,34.0,1e-06
12.25,-7.75,34.0,14.215400016684738
12.25,-7.25,34.0,39.23893958147434
12.25,-6.75,34.0,50.04276366634036
12.25,-6.25,34.0,34.33407213379005
12.25,-5.75,34.0,25.39897052685971
12.25,-5.25,34.0,12.262168619210732
12.25,-4.75,34.0,26.338296666494927
12.25,-4.25,34.0,91.0144992043798
12.25,-3.75,34.0,12.385671193380738
12.75,-12.75,34.0,1e-06
12.75,-12.25,34.0,1e-06
12.75,-11.75,34.0,1e-06
12.75,-10.25,34.0,1e-06
12.75,-9.75,34.0,1e-06
12.75,-9.25,34.0,1e-06
12.75,-8.25,34.0,6.474328123812659
12.75,-7.75,34.0,44.84071700566546
12.75,-7.25,34.0,31.65227082752856
12.75,-6.75,34.0,47.478406241292845
12.75,-6.25,34.0,51.27667874059626
12.75,-5.75,34.0,16.43483292967829
12.75,-5.25,34.0,19.17397175129134
12.75,-4.75,34.0,8.902201170242407
12.75,-4.25,34.0,3.2371640619063293
12.75,-3.75,34.0,3.5608804680969617
12.75,-3.25,34.0,1e-06
13.25,-14.25,34.0,1e-06
13.25,-12.25,34.0,1e-06
13.25,-11.75,34.0,1e-06
13.25,-11.25,34.0,1e-06
13.25,-10.75,34.0,1e-06
13.25,-10.25,34.0,1e-06
13.25,-9.75,34.0,1e-06
13.25,-8.75,34.0,16.95657365760458
13.25,-8.25,34.0,40.2534313784874
13.25,-7.75,34.0,32.64140429088882
13.25,-7.25,34.0,45.57926999164112
13.25,-6.75,34.0,48.42797436611869
13.25,-6.25,34.0,5.69740874895514
13.25,-5.75,34.0,32.64140429088882
13.75,-14.75,34.0,1e-06
13.75,-14.25,34.0,1e-06
13.75,-13.75,34.0,1e-06
13.75,-11.75,34.0,1e-06
13.75,-11.25,34.0,1e-06
13.75,-10.25,34.0,1e-06
13.75,-9.75,34.0,3.939216471966217
13.75,-9.25,34.0,11.830594769729226
13.75,-8.75,34.0,26.15636512484649
13.75,-8.25,34.0,38.845968742875954
13.75,-7.75,34.0,48.55746092859494
13.75,-7.25,34.0,47.47840624129283
13.75,-6.75,34.0,17.804402340484813
13.75,-6.25,34.0,37.30446204673008
13.75,-5.75,34.0,1e-06
13.75,-5.25,34.0,1e-06
13.75,-3.25,34.0,1e-06
14.25,-14.75,34.0,1e-06
14.25,-14.25,34.0,1e-06
14.25,-13.75,34.0,1e-06
14.25,-11.75,34.0,1e-06
14.25,-10.75,34.0,7.46549835706462
14.25,-10.25,34.0,11.81764941589865
14.25,-9.75,34.0,14.93099671412924
14.25,-9.25,34.0,27.57451530376352
14.25,-8.75,34.0,27.604721129368194
14.25,-8.25,34.0,31.582849376003946
14.25,-7.75,34.0,20.347888389125497
14.25,-7.25,34.0,16.95657365760458
14.25,-6.75,34.0,42.08313280478228
14.25,-6.25,34.0,7.121760936193923
14.25,-5.75,34.0,1e-06
14.25,-5.25,34.0,1e-06
14.25,-4.75,34.0,1e-06
